time,latitude,longitude,sst
UTC,degrees_north,degrees_east,degree_C
2006-08-16T00:00:00Z,10.35,-75.53,29.731659
2006-08-16T00:00:00Z,10.35,-75.52,29.738098
2006-08-16T00:00:00Z,10.36,-75.6,29.652496
2006-08-16T00:00:00Z,10.36,-75.59,29.661865
2006-08-16T00:00:00Z,10.36,-75.58,29.672607
2006-08-16T00:00:00Z,10.36,-75.57,29.683746
2006-08-16T00:00:00Z,10.36,-75.56,29.694214
2006-08-16T00:00:00Z,10.36,-75.55,29.703857
2006-08-16T00:00:00Z,10.36,-75.54,29.712189
2006-08-16T00:00:00Z,10.36,-75.53,29.719788
2006-08-16T00:00:00Z,10.36,-75.52,29.726074
2006-08-16T00:00:00Z,10.37,-75.6,29.636414
2006-08-16T00:00:00Z,10.37,-75.59,29.646484
2006-08-16T00:00:00Z,10.37,-75.58,29.658264
2006-08-16T00:00:00Z,10.37,-75.57,29.670197
2006-08-16T00:00:00Z,10.37,-75.56,29.681854
2006-08-16T00:00:00Z,10.37,-75.55,29.691925
2006-08-16T00:00:00Z,10.37,-75.54,29.700684
2006-08-16T00:00:00Z,10.37,-75.53,29.708008
2006-08-16T00:00:00Z,10.37,-75.52,29.714508
2006-08-16T00:00:00Z,10.38,-75.6,29.62027
2006-08-16T00:00:00Z,10.38,-75.59,29.631836
2006-08-16T00:00:00Z,10.38,-75.58,29.645294
2006-08-16T00:00:00Z,10.38,-75.57,29.658478
2006-08-16T00:00:00Z,10.38,-75.56,29.670471
2006-08-16T00:00:00Z,10.38,-75.55,29.680817
2006-08-16T00:00:00Z,10.38,-75.54,29.689575
2006-08-16T00:00:00Z,10.38,-75.53,29.6969
2006-08-16T00:00:00Z,10.38,-75.52,29.703186
2006-08-16T00:00:00Z,10.39,-75.6,29.605713
2006-08-16T00:00:00Z,10.39,-75.59,29.618347
2006-08-16T00:00:00Z,10.39,-75.58,29.633362
2006-08-16T00:00:00Z,10.39,-75.57,29.647736
2006-08-16T00:00:00Z,10.39,-75.56,29.659851
2006-08-16T00:00:00Z,10.39,-75.55,29.670197
2006-08-16T00:00:00Z,10.39,-75.54,29.678772
2006-08-16T00:00:00Z,10.39,-75.53,29.686035
2006-08-16T00:00:00Z,10.39,-75.52,NaN
2006-08-16T00:00:00Z,10.4,-75.6,29.594482
2006-08-16T00:00:00Z,10.4,-75.59,29.606934
2006-08-16T00:00:00Z,10.4,-75.58,29.622314
2006-08-16T00:00:00Z,10.4,-75.57,29.636993
2006-08-16T00:00:00Z,10.4,-75.56,NaN
2006-08-16T00:00:00Z,10.4,-75.55,NaN
2006-08-16T00:00:00Z,10.4,-75.54,29.667969
2006-08-16T00:00:00Z,10.4,-75.53,29.675232
2006-08-16T00:00:00Z,10.4,-75.52,NaN
2006-08-16T00:00:00Z,10.41,-75.6,29.585083
2006-08-16T00:00:00Z,10.41,-75.59,29.596405
2006-08-16T00:00:00Z,10.41,-75.58,29.610565
2006-08-16T00:00:00Z,10.41,-75.57,29.624695
2006-08-16T00:00:00Z,10.41,-75.56,29.63739
2006-08-16T00:00:00Z,10.41,-75.55,NaN
2006-08-16T00:00:00Z,10.41,-75.54,29.65683
2006-08-16T00:00:00Z,10.41,-75.53,NaN
2006-08-16T00:00:00Z,10.41,-75.52,NaN
2006-09-16T00:00:00Z,10.28,-75.6,29.674042
2006-09-16T00:00:00Z,10.28,-75.59,NaN
2006-09-16T00:00:00Z,10.28,-75.58,NaN
2006-09-16T00:00:00Z,10.28,-75.57,29.73236
2006-09-16T00:00:00Z,10.28,-75.56,29.751953
2006-09-16T00:00:00Z,10.28,-75.55,NaN
2006-09-16T00:00:00Z,10.28,-75.54,NaN
2006-09-16T00:00:00Z,10.28,-75.53,NaN
2006-09-16T00:00:00Z,10.28,-75.52,NaN
2006-09-16T00:00:00Z,10.29,-75.6,29.662079
2006-09-16T00:00:00Z,10.29,-75.59,NaN
2006-09-16T00:00:00Z,10.29,-75.58,NaN
2006-09-16T00:00:00Z,10.29,-75.57,29.721497
2006-09-16T00:00:00Z,10.29,-75.56,29.742798
2006-09-16T00:00:00Z,10.29,-75.55,29.762268
2006-09-16T00:00:00Z,10.29,-75.54,29.778381
2006-09-16T00:00:00Z,10.29,-75.53,NaN
2006-09-16T00:00:00Z,10.29,-75.52,29.800903
2006-09-16T00:00:00Z,10.3,-75.6,29.650208
2006-09-16T00:00:00Z,10.3,-75.59,29.66742
2006-09-16T00:00:00Z,10.3,-75.58,NaN
2006-09-16T00:00:00Z,10.3,-75.57,29.70993
2006-09-16T00:00:00Z,10.3,-75.56,29.733093
2006-09-16T00:00:00Z,10.3,-75.55,29.754242
2006-09-16T00:00:00Z,10.3,-75.54,29.771484
2006-09-16T00:00:00Z,10.3,-75.53,29.784271
2006-09-16T00:00:00Z,10.3,-75.52,29.793335
2006-09-16T00:00:00Z,10.31,-75.6,29.638245
2006-09-16T00:00:00Z,10.31,-75.59,29.655212
2006-09-16T00:00:00Z,10.31,-75.58,29.67514
2006-09-16T00:00:00Z,10.31,-75.57,29.698517
2006-09-16T00:00:00Z,10.31,-75.56,29.72284
2006-09-16T00:00:00Z,10.31,-75.55,29.744965
2006-09-16T00:00:00Z,10.31,-75.54,29.762512
2006-09-16T00:00:00Z,10.31,-75.53,29.77533
2006-09-16T00:00:00Z,10.31,-75.52,29.78421
2006-09-16T00:00:00Z,10.32,-75.6,29.625854
2006-09-16T00:00:00Z,10.32,-75.59,29.643036
2006-09-16T00:00:00Z,10.32,-75.58,29.663788
2006-09-16T00:00:00Z,10.32,-75.57,29.687378
2006-09-16T00:00:00Z,10.32,-75.56,29.711823
2006-09-16T00:00:00Z,10.32,-75.55,29.733704
2006-09-16T00:00:00Z,10.32,-75.54,29.75119
2006-09-16T00:00:00Z,10.32,-75.53,29.764008
2006-09-16T00:00:00Z,10.32,-75.52,29.773193
2006-09-16T00:00:00Z,10.33,-75.6,29.612549
2006-09-16T00:00:00Z,10.33,-75.59,29.631073
2006-09-16T00:00:00Z,10.33,-75.58,29.652466
2006-09-16T00:00:00Z,10.33,-75.57,29.675842
2006-09-16T00:00:00Z,10.33,-75.56,29.69934
2006-09-16T00:00:00Z,10.33,-75.55,29.720428
2006-09-16T00:00:00Z,10.33,-75.54,29.737488
2006-09-16T00:00:00Z,10.33,-75.53,29.750397
2006-09-16T00:00:00Z,10.33,-75.52,29.760193
2006-09-16T00:00:00Z,10.34,-75.6,29.598358
2006-09-16T00:00:00Z,10.34,-75.59,29.618713
2006-09-16T00:00:00Z,10.34,-75.58,29.640656
2006-09-16T00:00:00Z,10.34,-75.57,29.66336
2006-09-16T00:00:00Z,10.34,-75.56,29.685303
2006-09-16T00:00:00Z,10.34,-75.55,29.704987
2006-09-16T00:00:00Z,10.34,-75.54,29.72165
2006-09-16T00:00:00Z,10.34,-75.53,29.735321
2006-09-16T00:00:00Z,10.34,-75.52,29.746002
2006-09-16T00:00:00Z,10.35,-75.6,29.584534
2006-09-16T00:00:00Z,10.35,-75.59,29.606445
2006-09-16T00:00:00Z,10.35,-75.58,29.628448
2006-09-16T00:00:00Z,10.35,-75.57,29.649902
2006-09-16T00:00:00Z,10.35,-75.56,29.67038
2006-09-16T00:00:00Z,10.35,-75.55,29.689087
2006-09-16T00:00:00Z,10.35,-75.54,29.705444
2006-09-16T00:00:00Z,10.35,-75.53,29.719482
2006-09-16T00:00:00Z,10.35,-75.52,29.73114
2006-09-16T00:00:00Z,10.36,-75.6,29.571991
2006-09-16T00:00:00Z,10.36,-75.59,29.594055
2006-09-16T00:00:00Z,10.36,-75.58,29.61554
2006-09-16T00:00:00Z,10.36,-75.57,29.636108
2006-09-16T00:00:00Z,10.36,-75.56,29.655487
2006-09-16T00:00:00Z,10.36,-75.55,29.67334
2006-09-16T00:00:00Z,10.36,-75.54,29.689667
2006-09-16T00:00:00Z,10.36,-75.53,29.703918
2006-09-16T00:00:00Z,10.36,-75.52,29.716187
2006-09-16T00:00:00Z,10.37,-75.6,29.559784
2006-09-16T00:00:00Z,10.37,-75.59,29.581848
2006-09-16T00:00:00Z,10.37,-75.58,29.602448
2006-09-16T00:00:00Z,10.37,-75.57,29.62204
2006-09-16T00:00:00Z,10.37,-75.56,29.640686
2006-09-16T00:00:00Z,10.37,-75.55,29.658112
2006-09-16T00:00:00Z,10.37,-75.54,29.674408
2006-09-16T00:00:00Z,10.37,-75.53,29.688782
2006-09-16T00:00:00Z,10.37,-75.52,29.701447
2006-09-16T00:00:00Z,10.38,-75.6,29.547424
2006-09-16T00:00:00Z,10.38,-75.59,29.569305
2006-09-16T00:00:00Z,10.38,-75.58,29.589172
2006-09-16T00:00:00Z,10.38,-75.57,29.60791
2006-09-16T00:00:00Z,10.38,-75.56,29.62619
2006-09-16T00:00:00Z,10.38,-75.55,29.643341
2006-09-16T00:00:00Z,10.38,-75.54,29.659546
2006-09-16T00:00:00Z,10.38,-75.53,29.674225
2006-09-16T00:00:00Z,10.38,-75.52,29.687439
2006-09-16T00:00:00Z,10.39,-75.6,29.53363
2006-09-16T00:00:00Z,10.39,-75.59,29.55542
2006-09-16T00:00:00Z,10.39,-75.58,29.574707
2006-09-16T00:00:00Z,10.39,-75.57,29.59317
2006-09-16T00:00:00Z,10.39,-75.56,29.611328
2006-09-16T00:00:00Z,10.39,-75.55,29.628815
2006-09-16T00:00:00Z,10.39,-75.54,29.645325
2006-09-16T00:00:00Z,10.39,-75.53,29.66043
2006-09-16T00:00:00Z,10.39,-75.52,NaN
2006-09-16T00:00:00Z,10.4,-75.6,29.517517
2006-09-16T00:00:00Z,10.4,-75.59,29.538788
2006-09-16T00:00:00Z,10.4,-75.58,29.55841
2006-09-16T00:00:00Z,10.4,-75.57,29.577515
2006-09-16T00:00:00Z,10.4,-75.56,NaN
2006-09-16T00:00:00Z,10.4,-75.55,NaN
2006-09-16T00:00:00Z,10.4,-75.54,29.63147
2006-09-16T00:00:00Z,10.4,-75.53,29.647278
2006-09-16T00:00:00Z,10.4,-75.52,NaN
2006-09-16T00:00:00Z,10.41,-75.6,29.50061
2006-09-16T00:00:00Z,10.41,-75.59,29.521118
2006-09-16T00:00:00Z,10.41,-75.58,29.541473
2006-09-16T00:00:00Z,10.41,-75.57,29.561432
2006-09-16T00:00:00Z,10.41,-75.56,29.580963
2006-09-16T00:00:00Z,10.41,-75.55,NaN
2006-09-16T00:00:00Z,10.41,-75.54,29.618225
2006-09-16T00:00:00Z,10.41,-75.53,NaN
2006-09-16T00:00:00Z,10.41,-75.52,NaN
2006-10-16T00:00:00Z,10.28,-75.6,29.619354
2006-10-16T00:00:00Z,10.28,-75.59,NaN
2006-10-16T00:00:00Z,10.28,-75.58,NaN
2006-10-16T00:00:00Z,10.28,-75.57,29.650757
2006-10-16T00:00:00Z,10.28,-75.56,29.660217
2006-10-16T00:00:00Z,10.28,-75.55,NaN
2006-10-16T00:00:00Z,10.28,-75.54,NaN
2006-10-16T00:00:00Z,10.28,-75.53,NaN
2006-10-16T00:00:00Z,10.28,-75.52,NaN
2006-10-16T00:00:00Z,10.29,-75.6,29.611633
2006-10-16T00:00:00Z,10.29,-75.59,NaN
2006-10-16T00:00:00Z,10.29,-75.58,NaN
2006-10-16T00:00:00Z,10.29,-75.57,29.64331
2006-10-16T00:00:00Z,10.29,-75.56,29.652405
2006-10-16T00:00:00Z,10.29,-75.55,29.659851
2006-10-16T00:00:00Z,10.29,-75.54,29.666138
2006-10-16T00:00:00Z,10.29,-75.53,NaN
2006-10-16T00:00:00Z,10.29,-75.52,29.675995
2006-10-16T00:00:00Z,10.3,-75.6,29.60495
2006-10-16T00:00:00Z,10.3,-75.59,29.614105
2006-10-16T00:00:00Z,10.3,-75.58,NaN
2006-10-16T00:00:00Z,10.3,-75.57,29.634247
2006-10-16T00:00:00Z,10.3,-75.56,29.642548
2006-10-16T00:00:00Z,10.3,-75.55,29.650452
2006-10-16T00:00:00Z,10.3,-75.54,29.657959
2006-10-16T00:00:00Z,10.3,-75.53,29.66446
2006-10-16T00:00:00Z,10.3,-75.52,29.669556
2006-10-16T00:00:00Z,10.31,-75.6,29.599792
2006-10-16T00:00:00Z,10.31,-75.59,29.607727
2006-10-16T00:00:00Z,10.31,-75.58,29.616669
2006-10-16T00:00:00Z,10.31,-75.57,29.624878
2006-10-16T00:00:00Z,10.31,-75.56,29.632599
2006-10-16T00:00:00Z,10.31,-75.55,29.640717
2006-10-16T00:00:00Z,10.31,-75.54,29.64917
2006-10-16T00:00:00Z,10.31,-75.53,29.656555
2006-10-16T00:00:00Z,10.31,-75.52,29.662292
2006-10-16T00:00:00Z,10.32,-75.6,29.594818
2006-10-16T00:00:00Z,10.32,-75.59,29.601868
2006-10-16T00:00:00Z,10.32,-75.58,29.60904
2006-10-16T00:00:00Z,10.32,-75.57,29.616058
2006-10-16T00:00:00Z,10.32,-75.56,29.623169
2006-10-16T00:00:00Z,10.32,-75.55,29.631317
2006-10-16T00:00:00Z,10.32,-75.54,29.639923
2006-10-16T00:00:00Z,10.32,-75.53,29.647644
2006-10-16T00:00:00Z,10.32,-75.52,29.653748
2006-10-16T00:00:00Z,10.33,-75.6,29.588928
2006-10-16T00:00:00Z,10.33,-75.59,29.595245
2006-10-16T00:00:00Z,10.33,-75.58,29.601349
2006-10-16T00:00:00Z,10.33,-75.57,29.607452
2006-10-16T00:00:00Z,10.33,-75.56,29.614258
2006-10-16T00:00:00Z,10.33,-75.55,29.621796
2006-10-16T00:00:00Z,10.33,-75.54,29.630188
2006-10-16T00:00:00Z,10.33,-75.53,29.637756
2006-10-16T00:00:00Z,10.33,-75.52,29.644165
2006-10-16T00:00:00Z,10.34,-75.6,29.581146
2006-10-16T00:00:00Z,10.34,-75.59,29.587494
2006-10-16T00:00:00Z,10.34,-75.58,29.593262
2006-10-16T00:00:00Z,10.34,-75.57,29.598877
2006-10-16T00:00:00Z,10.34,-75.56,29.60495
2006-10-16T00:00:00Z,10.34,-75.55,29.611816
2006-10-16T00:00:00Z,10.34,-75.54,29.619476
2006-10-16T00:00:00Z,10.34,-75.53,29.626831
2006-10-16T00:00:00Z,10.34,-75.52,29.633484
2006-10-16T00:00:00Z,10.35,-75.6,29.572632
2006-10-16T00:00:00Z,10.35,-75.59,29.579315
2006-10-16T00:00:00Z,10.35,-75.58,29.584839
2006-10-16T00:00:00Z,10.35,-75.57,29.589935
2006-10-16T00:00:00Z,10.35,-75.56,29.595306
2006-10-16T00:00:00Z,10.35,-75.55,29.601227
2006-10-16T00:00:00Z,10.35,-75.54,29.60791
2006-10-16T00:00:00Z,10.35,-75.53,29.614868
2006-10-16T00:00:00Z,10.35,-75.52,29.6221
2006-10-16T00:00:00Z,10.36,-75.6,29.564392
2006-10-16T00:00:00Z,10.36,-75.59,29.571075
2006-10-16T00:00:00Z,10.36,-75.58,29.576324
2006-10-16T00:00:00Z,10.36,-75.57,29.580719
2006-10-16T00:00:00Z,10.36,-75.56,29.585205
2006-10-16T00:00:00Z,10.36,-75.55,29.589935
2006-10-16T00:00:00Z,10.36,-75.54,29.595581
2006-10-16T00:00:00Z,10.36,-75.53,29.602509
2006-10-16T00:00:00Z,10.36,-75.52,29.610321
2006-10-16T00:00:00Z,10.37,-75.6,29.556671
2006-10-16T00:00:00Z,10.37,-75.59,29.563293
2006-10-16T00:00:00Z,10.37,-75.58,29.567963
2006-10-16T00:00:00Z,10.37,-75.57,29.571716
2006-10-16T00:00:00Z,10.37,-75.56,29.575409
2006-10-16T00:00:00Z,10.37,-75.55,29.579132
2006-10-16T00:00:00Z,10.37,-75.54,29.584198
2006-10-16T00:00:00Z,10.37,-75.53,29.59085
2006-10-16T00:00:00Z,10.37,-75.52,29.599335
2006-10-16T00:00:00Z,10.38,-75.6,29.549225
2006-10-16T00:00:00Z,10.38,-75.59,29.55597
2006-10-16T00:00:00Z,10.38,-75.58,29.560577
2006-10-16T00:00:00Z,10.38,-75.57,29.56369
2006-10-16T00:00:00Z,10.38,-75.56,29.566528
2006-10-16T00:00:00Z,10.38,-75.55,29.569824
2006-10-16T00:00:00Z,10.38,-75.54,29.574463
2006-10-16T00:00:00Z,10.38,-75.53,29.581207
2006-10-16T00:00:00Z,10.38,-75.52,29.589813
2006-10-16T00:00:00Z,10.39,-75.6,29.54126
2006-10-16T00:00:00Z,10.39,-75.59,29.547607
2006-10-16T00:00:00Z,10.39,-75.58,29.552277
2006-10-16T00:00:00Z,10.39,-75.57,29.555511
2006-10-16T00:00:00Z,10.39,-75.56,29.558044
2006-10-16T00:00:00Z,10.39,-75.55,29.56137
2006-10-16T00:00:00Z,10.39,-75.54,29.566437
2006-10-16T00:00:00Z,10.39,-75.53,29.573242
2006-10-16T00:00:00Z,10.39,-75.52,NaN
2006-10-16T00:00:00Z,10.4,-75.6,29.530914
2006-10-16T00:00:00Z,10.4,-75.59,29.536926
2006-10-16T00:00:00Z,10.4,-75.58,29.541565
2006-10-16T00:00:00Z,10.4,-75.57,29.54538
2006-10-16T00:00:00Z,10.4,-75.56,NaN
2006-10-16T00:00:00Z,10.4,-75.55,NaN
2006-10-16T00:00:00Z,10.4,-75.54,29.559326
2006-10-16T00:00:00Z,10.4,-75.53,29.566223
2006-10-16T00:00:00Z,10.4,-75.52,NaN
2006-10-16T00:00:00Z,10.41,-75.6,29.519318
2006-10-16T00:00:00Z,10.41,-75.59,29.524597
2006-10-16T00:00:00Z,10.41,-75.58,29.529175
2006-10-16T00:00:00Z,10.41,-75.57,29.534271
2006-10-16T00:00:00Z,10.41,-75.56,29.539978
2006-10-16T00:00:00Z,10.41,-75.55,NaN
2006-10-16T00:00:00Z,10.41,-75.54,29.552856
2006-10-16T00:00:00Z,10.41,-75.53,NaN
2006-10-16T00:00:00Z,10.41,-75.52,NaN
2006-11-16T00:00:00Z,10.28,-75.6,29.461914
2006-11-16T00:00:00Z,10.28,-75.59,NaN
2006-11-16T00:00:00Z,10.28,-75.58,NaN
2006-11-16T00:00:00Z,10.28,-75.57,29.430176
2006-11-16T00:00:00Z,10.28,-75.56,29.421906
2006-11-16T00:00:00Z,10.28,-75.55,NaN
2006-11-16T00:00:00Z,10.28,-75.54,NaN
2006-11-16T00:00:00Z,10.28,-75.53,NaN
2006-11-16T00:00:00Z,10.28,-75.52,NaN
2006-11-16T00:00:00Z,10.29,-75.6,29.440216
2006-11-16T00:00:00Z,10.29,-75.59,NaN
2006-11-16T00:00:00Z,10.29,-75.58,NaN
2006-11-16T00:00:00Z,10.29,-75.57,29.415466
2006-11-16T00:00:00Z,10.29,-75.56,29.408081
2006-11-16T00:00:00Z,10.29,-75.55,29.404297
2006-11-16T00:00:00Z,10.29,-75.54,29.40451
2006-11-16T00:00:00Z,10.29,-75.53,NaN
2006-11-16T00:00:00Z,10.29,-75.52,29.410187
2006-11-16T00:00:00Z,10.3,-75.6,29.417053
2006-11-16T00:00:00Z,10.3,-75.59,29.413635
2006-11-16T00:00:00Z,10.3,-75.58,NaN
2006-11-16T00:00:00Z,10.3,-75.57,29.400635
2006-11-16T00:00:00Z,10.3,-75.56,29.394714
2006-11-16T00:00:00Z,10.3,-75.55,29.392395
2006-11-16T00:00:00Z,10.3,-75.54,29.394135
2006-11-16T00:00:00Z,10.3,-75.53,29.398346
2006-11-16T00:00:00Z,10.3,-75.52,29.403046
2006-11-16T00:00:00Z,10.31,-75.6,29.393768
2006-11-16T00:00:00Z,10.31,-75.59,29.393738
2006-11-16T00:00:00Z,10.31,-75.58,29.390747
2006-11-16T00:00:00Z,10.31,-75.57,29.385864
2006-11-16T00:00:00Z,10.31,-75.56,29.381897
2006-11-16T00:00:00Z,10.31,-75.55,29.381195
2006-11-16T00:00:00Z,10.31,-75.54,29.384766
2006-11-16T00:00:00Z,10.31,-75.53,29.390442
2006-11-16T00:00:00Z,10.31,-75.52,29.39682
2006-11-16T00:00:00Z,10.32,-75.6,29.371307
2006-11-16T00:00:00Z,10.32,-75.59,29.373718
2006-11-16T00:00:00Z,10.32,-75.58,29.373932
2006-11-16T00:00:00Z,10.32,-75.57,29.37201
2006-11-16T00:00:00Z,10.32,-75.56,29.370026
2006-11-16T00:00:00Z,10.32,-75.55,29.371155
2006-11-16T00:00:00Z,10.32,-75.54,29.376678
2006-11-16T00:00:00Z,10.32,-75.53,29.383972
2006-11-16T00:00:00Z,10.32,-75.52,29.391113
2006-11-16T00:00:00Z,10.33,-75.6,29.349548
2006-11-16T00:00:00Z,10.33,-75.59,29.35434
2006-11-16T00:00:00Z,10.33,-75.58,29.357513
2006-11-16T00:00:00Z,10.33,-75.57,29.358643
2006-11-16T00:00:00Z,10.33,-75.56,29.359375
2006-11-16T00:00:00Z,10.33,-75.55,29.362823
2006-11-16T00:00:00Z,10.33,-75.54,29.369965
2006-11-16T00:00:00Z,10.33,-75.53,29.378326
2006-11-16T00:00:00Z,10.33,-75.52,29.38623
2006-11-16T00:00:00Z,10.34,-75.6,29.328552
2006-11-16T00:00:00Z,10.34,-75.59,29.336182
2006-11-16T00:00:00Z,10.34,-75.58,29.34198
2006-11-16T00:00:00Z,10.34,-75.57,29.34613
2006-11-16T00:00:00Z,10.34,-75.56,29.350128
2006-11-16T00:00:00Z,10.34,-75.55,29.355835
2006-11-16T00:00:00Z,10.34,-75.54,29.364227
2006-11-16T00:00:00Z,10.34,-75.53,29.373077
2006-11-16T00:00:00Z,10.34,-75.52,29.381256
2006-11-16T00:00:00Z,10.35,-75.6,29.30841
2006-11-16T00:00:00Z,10.35,-75.59,29.319244
2006-11-16T00:00:00Z,10.35,-75.58,29.327362
2006-11-16T00:00:00Z,10.35,-75.57,29.333954
2006-11-16T00:00:00Z,10.35,-75.56,29.340454
2006-11-16T00:00:00Z,10.35,-75.55,29.348358
2006-11-16T00:00:00Z,10.35,-75.54,29.35788
2006-11-16T00:00:00Z,10.35,-75.53,29.367584
2006-11-16T00:00:00Z,10.35,-75.52,29.376007
2006-11-16T00:00:00Z,10.36,-75.6,29.289612
2006-11-16T00:00:00Z,10.36,-75.59,29.303497
2006-11-16T00:00:00Z,10.36,-75.58,29.313843
2006-11-16T00:00:00Z,10.36,-75.57,29.322113
2006-11-16T00:00:00Z,10.36,-75.56,29.3302
2006-11-16T00:00:00Z,10.36,-75.55,29.33957
2006-11-16T00:00:00Z,10.36,-75.54,29.350311
2006-11-16T00:00:00Z,10.36,-75.53,29.36081
2006-11-16T00:00:00Z,10.36,-75.52,29.369965
2006-11-16T00:00:00Z,10.37,-75.6,29.274292
2006-11-16T00:00:00Z,10.37,-75.59,29.290558
2006-11-16T00:00:00Z,10.37,-75.58,29.30246
2006-11-16T00:00:00Z,10.37,-75.57,29.311646
2006-11-16T00:00:00Z,10.37,-75.56,29.320343
2006-11-16T00:00:00Z,10.37,-75.55,29.330048
2006-11-16T00:00:00Z,10.37,-75.54,29.341553
2006-11-16T00:00:00Z,10.37,-75.53,29.352936
2006-11-16T00:00:00Z,10.37,-75.52,29.362762
2006-11-16T00:00:00Z,10.38,-75.6,29.263947
2006-11-16T00:00:00Z,10.38,-75.59,29.280853
2006-11-16T00:00:00Z,10.38,-75.58,29.293518
2006-11-16T00:00:00Z,10.38,-75.57,29.3031
2006-11-16T00:00:00Z,10.38,-75.56,29.311523
2006-11-16T00:00:00Z,10.38,-75.55,29.321045
2006-11-16T00:00:00Z,10.38,-75.54,29.332214
2006-11-16T00:00:00Z,10.38,-75.53,29.343842
2006-11-16T00:00:00Z,10.38,-75.52,29.354095
2006-11-16T00:00:00Z,10.39,-75.6,29.255066
2006-11-16T00:00:00Z,10.39,-75.59,29.271118
2006-11-16T00:00:00Z,10.39,-75.58,29.284393
2006-11-16T00:00:00Z,10.39,-75.57,29.294708
2006-11-16T00:00:00Z,10.39,-75.56,29.303223
2006-11-16T00:00:00Z,10.39,-75.55,29.31253
2006-11-16T00:00:00Z,10.39,-75.54,29.323273
2006-11-16T00:00:00Z,10.39,-75.53,29.334473
2006-11-16T00:00:00Z,10.39,-75.52,NaN
2006-11-16T00:00:00Z,10.4,-75.6,29.24228
2006-11-16T00:00:00Z,10.4,-75.59,29.25711
2006-11-16T00:00:00Z,10.4,-75.58,29.271332
2006-11-16T00:00:00Z,10.4,-75.57,29.283417
2006-11-16T00:00:00Z,10.4,-75.56,NaN
2006-11-16T00:00:00Z,10.4,-75.55,NaN
2006-11-16T00:00:00Z,10.4,-75.54,29.315155
2006-11-16T00:00:00Z,10.4,-75.53,29.32605
2006-11-16T00:00:00Z,10.4,-75.52,NaN
2006-11-16T00:00:00Z,10.41,-75.6,29.226929
2006-11-16T00:00:00Z,10.41,-75.59,29.240143
2006-11-16T00:00:00Z,10.41,-75.58,29.255554
2006-11-16T00:00:00Z,10.41,-75.57,29.270355
2006-11-16T00:00:00Z,10.41,-75.56,29.284058
2006-11-16T00:00:00Z,10.41,-75.55,NaN
2006-11-16T00:00:00Z,10.41,-75.54,29.308289
2006-11-16T00:00:00Z,10.41,-75.53,NaN
2006-11-16T00:00:00Z,10.41,-75.52,NaN
2006-12-16T00:00:00Z,10.28,-75.6,29.136719
2006-12-16T00:00:00Z,10.28,-75.59,NaN
2006-12-16T00:00:00Z,10.28,-75.58,NaN
2006-12-16T00:00:00Z,10.28,-75.57,29.215302
2006-12-16T00:00:00Z,10.28,-75.56,29.238434
2006-12-16T00:00:00Z,10.28,-75.55,NaN
2006-12-16T00:00:00Z,10.28,-75.54,NaN
2006-12-16T00:00:00Z,10.28,-75.53,NaN
2006-12-16T00:00:00Z,10.28,-75.52,NaN
2006-12-16T00:00:00Z,10.29,-75.6,29.114258
2006-12-16T00:00:00Z,10.29,-75.59,NaN
2006-12-16T00:00:00Z,10.29,-75.58,NaN
2006-12-16T00:00:00Z,10.29,-75.57,29.199677
2006-12-16T00:00:00Z,10.29,-75.56,29.22519
2006-12-16T00:00:00Z,10.29,-75.55,29.244537
2006-12-16T00:00:00Z,10.29,-75.54,29.256805
2006-12-16T00:00:00Z,10.29,-75.53,NaN
2006-12-16T00:00:00Z,10.29,-75.52,29.26709
2006-12-16T00:00:00Z,10.3,-75.6,29.088959
2006-12-16T00:00:00Z,10.3,-75.59,29.119843
2006-12-16T00:00:00Z,10.3,-75.58,NaN
2006-12-16T00:00:00Z,10.3,-75.57,29.181305
2006-12-16T00:00:00Z,10.3,-75.56,29.208374
2006-12-16T00:00:00Z,10.3,-75.55,29.229034
2006-12-16T00:00:00Z,10.3,-75.54,29.242615
2006-12-16T00:00:00Z,10.3,-75.53,29.250275
2006-12-16T00:00:00Z,10.3,-75.52,29.253418
2006-12-16T00:00:00Z,10.31,-75.6,29.062653
2006-12-16T00:00:00Z,10.31,-75.59,29.094696
2006-12-16T00:00:00Z,10.31,-75.58,29.128418
2006-12-16T00:00:00Z,10.31,-75.57,29.160675
2006-12-16T00:00:00Z,10.31,-75.56,29.18872
2006-12-16T00:00:00Z,10.31,-75.55,29.210297
2006-12-16T00:00:00Z,10.31,-75.54,29.224945
2006-12-16T00:00:00Z,10.31,-75.53,29.233276
2006-12-16T00:00:00Z,10.31,-75.52,29.236877
2006-12-16T00:00:00Z,10.32,-75.6,29.037415
2006-12-16T00:00:00Z,10.32,-75.59,29.069275
2006-12-16T00:00:00Z,10.32,-75.58,29.104462
2006-12-16T00:00:00Z,10.32,-75.57,29.138031
2006-12-16T00:00:00Z,10.32,-75.56,29.166656
2006-12-16T00:00:00Z,10.32,-75.55,29.188904
2006-12-16T00:00:00Z,10.32,-75.54,29.203888
2006-12-16T00:00:00Z,10.32,-75.53,29.213104
2006-12-16T00:00:00Z,10.32,-75.52,29.217651
2006-12-16T00:00:00Z,10.33,-75.6,29.013885
2006-12-16T00:00:00Z,10.33,-75.59,29.045074
2006-12-16T00:00:00Z,10.33,-75.58,29.080017
2006-12-16T00:00:00Z,10.33,-75.57,29.113708
